"","Year","Rank","Song","Artist","drug_count","num_words","normalized_drug","love_count","normalized_love","st_dev_love","st_dev_drug","song_year","rural_count","normalized_rural","st_dev_rural","money_count","normalized_money","st_dev_money","religion_count","normalized_religion","st_dev_religion","urban_count","normalized_urban","st_dev_urban","sad_count","normalized_sad","st_dev_sad","profane_count","normalized_profane","st_dev_profane"
"17",1965,22,"silhouettes","hermans hermits",0,67,0,1,0.0149253731343284,-0.803775311122858,-0.325026576553969,"silhouettes, 1965",1,0.0149253731343284,0.0489936880605592,0,0,-0.313124653299812,0,0,-0.264905944837579,1,0.0149253731343284,0.340616453758541,2,0.0298507462686567,-0.095173234929254,0,0,-0.276426496154812
"18",1965,23,"ill never find another you","the seekers",0,46,0,5,0.108695652173913,0.205855849086367,-0.325026576553969,"ill never find another you, 1965",0,0,-0.466015925875474,1,0.0217391304347826,0.705330346070742,0,0,-0.264905944837579,0,0,-0.394419419701046,6,0.130434782608696,1.99829168011021,0,0,-0.276426496154812
"19",1965,24,"cara mia","jay and the americans",0,94,0,9,0.0957446808510638,0.0664118340269174,-0.325026576553969,"cara mia, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,8,0.0851063829787234,1.05486747749187,0,0,-0.276426496154812
"20",1965,25,"mr tambourine man","the byrds",1,60,0.0166666666666667,0,0,-0.964477848734015,0.73273333339344,"mr tambourine man, 1965",1,0.0166666666666667,0.109078143019763,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.0333333333333333,-0.0226898260429415,0,0,-0.276426496154812
"21",1965,26,"cast your fate to the wind","sounds orchestral",0,36,0,0,0,-0.964477848734015,-0.325026576553969,"cast your fate to the wind, 1965",1,0.0277777777777778,0.492474188949922,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"22",1965,27,"yes im ready","barbara mason",0,75,0,18,0.24,1.61961895605339,-0.325026576553969,"yes im ready, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"23",1965,28,"whats new pussycat","tom jones",0,65,0,5,0.0769230769230769,-0.136241693353437,-0.325026576553969,"whats new pussycat, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,1,0.0153846153846154,-0.396258164149321,0,0,-0.276426496154812
"24",1965,29,"eve of destruction","barry mcguire",0,109,0,2,0.018348623853211,-0.766916930936813,-0.325026576553969,"eve of destruction, 1965",1,0.00917431192660551,-0.149450383364334,0,0,-0.313124653299812,5,0.0458715596330275,3.16596040825376,0,0,-0.394419419701046,4,0.036697247706422,0.0473236370621861,0,0,-0.276426496154812
"25",1965,30,"hang on sloopy","the mccoys",0,54,0,4,0.0740740740740741,-0.166917106515681,-0.325026576553969,"hang on sloopy, 1965",1,0.0185185185185185,0.172977484008123,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"26",1965,32,"red roses for a blue lady","bert kaempfert",0,63,0,0,0,-0.964477848734015,-0.325026576553969,"red roses for a blue lady, 1965",2,0.0317460317460317,0.629401348210692,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.0317460317460317,-0.0557264817938459,0,0,-0.276426496154812
"27",1965,33,"papas got a brand new bag","james brown",0,54,0,0,0,-0.964477848734015,-0.325026576553969,"papas got a brand new bag, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,1,0.0185185185185185,0.819836270379524
"28",1965,35,"the name game","shirley ellis",0,119,0,1,0.00840336134453781,-0.873998268734456,-0.325026576553969,"the name game, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,2,0.0168067226890756,0.992117357639584,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"29",1965,36,"i know a place","petula clark",0,67,0,1,0.0149253731343284,-0.803775311122858,-0.325026576553969,"i know a place, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,5,0.0746268656716418,3.28075994759689,1,0.0149253731343284,-0.405816415870593,0,0,-0.276426496154812
"30",1965,37,"back in my arms again","the supremes",0,84,0,6,0.0714285714285714,-0.195401418737764,-0.325026576553969,"back in my arms again, 1965",0,0,-0.466015925875474,1,0.0119047619047619,0.244600703498348,2,0.0238095238095238,1.51587706700507,0,0,-0.394419419701046,3,0.0357142857142857,0.026865157583415,1,0.0119047619047619,0.428313853760119
"31",1965,38,"baby im yours","barbara lewis",0,58,0,7,0.120689655172414,0.334996119190685,-0.325026576553969,"baby im yours, 1965",5,0.0862068965517241,2.50860856841024,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,4,0.0689655172413793,0.718926135813566,0,0,-0.276426496154812
"32",1965,39,"the jolly green giant","the kingsmen",1,86,0.0116279069767442,1,0.0116279069767442,-0.839279360129974,0.412945453641898,"the jolly green giant, 1965",1,0.0116279069767442,-0.0647875057160063,4,0.0465116279069767,1.86589534535347,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"33",1965,40,"hush hush sweet charlotte","patti page",0,78,0,17,0.217948717948718,1.38219125817762,-0.325026576553969,"hush hush sweet charlotte, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,3,0.0384615384615385,2.61174353583131,0,0,-0.394419419701046,6,0.0769230769230769,0.884547566501124,3,0.0384615384615385,2.00042694203189
"34",1965,41,"like a rolling stone","bob dylan",1,131,0.00763358778625954,2,0.0152671755725191,-0.80009510033787,0.159443611208203,"like a rolling stone, 1965",6,0.0458015267175573,1.11439525582136,2,0.0152671755725191,0.402126185952791,1,0.00763358778625954,0.306032120028003,1,0.00763358778625954,-0.0184850416720968,3,0.0229007633587786,-0.23982387643629,0,0,-0.276426496154812
"35",1965,43,"ferry cross the mersey","gerry and the pacemakers",0,53,0,4,0.0754716981132075,-0.151868790624769,-0.325026576553969,"ferry cross the mersey, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,1,0.0188679245283019,0.53477687316296,5,0.0943396226415094,1.24703975442106,0,0,-0.276426496154812
"36",1965,44,"just once in my life","the righteous brothers",1,81,0.0123456790123457,14,0.172839506172839,0.896497216442099,0.458499282666334,"just once in my life, 1965",0,0,-0.466015925875474,1,0.0123456790123457,0.265257198194576,0,0,-0.264905944837579,0,0,-0.394419419701046,4,0.0493827160493827,0.31134747099398,0,0,-0.276426496154812
"37",1965,47,"a walk in the black forest","horst jankowski",0,70,0,6,0.0857142857142857,-0.0415861327385136,-0.325026576553969,"a walk in the black forest, 1965",1,0.0142857142857143,0.0269218474633007,1,0.0142857142857143,0.35614577485798,0,0,-0.264905944837579,0,0,-0.394419419701046,1,0.0142857142857143,-0.419129695053794,0,0,-0.276426496154812
"38",1965,48,"for your love","the yardbirds",0,56,0,20,0.357142857142857,2.88090430124724,-0.325026576553969,"for your love, 1965",0,0,-0.466015925875474,4,0.0714285714285714,3.03322748748915,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"39",1965,49,"california girls","the beach boys",0,60,0,1,0.0166666666666667,-0.78502668173489,-0.325026576553969,"california girls, 1965",2,0.0333333333333333,0.684172211915001,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"40",1965,50,"go now","the moody blues",0,38,0,3,0.0789473684210526,-0.114446005053948,-0.325026576553969,"go now, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,3,0.0789473684210526,0.926679333956731,0,0,-0.276426496154812
"41",1965,52,"down in the boondocks","billy joe royal",0,89,0,11,0.123595505617978,0.366283614405566,-0.325026576553969,"down in the boondocks, 1965",3,0.0337078651685393,0.697095674137366,0,0,-0.313124653299812,0,0,-0.264905944837579,1,0.0112359550561798,0.158922192903362,4,0.0449438202247191,0.218960318831651,0,0,-0.276426496154812
"42",1965,53,"baby the rain must fall","glenn yarbrough",2,33,0.0606060606060606,13,0.393939393939394,3.27709518942713,3.52137309598206,"baby the rain must fall, 1965",2,0.0606060606060606,1.62523523374357,2,0.0606060606060606,2.52620443585446,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.0606060606060606,0.544939986404415,0,0,-0.276426496154812
"43",1965,54,"catch us if you can","the dave clark five",0,36,0,0,0,-0.964477848734015,-0.325026576553969,"catch us if you can, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"44",1965,57,"you turn me on","ian whitcomb",0,42,0,6,0.142857142857143,0.573675011258487,-0.325026576553969,"you turn me on, 1965",4,0.0952380952380952,2.82023589638303,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,1,0.0238095238095238,-0.220909760548368,2,0.0476190476190476,2.54253490350491
"45",1965,58,"ill be doggone","marvin gaye",1,111,0.00900900900900901,10,0.0900900900900901,0.00552845936936482,0.246735536931117,"ill be doggone, 1965",1,0.00900900900900901,-0.155154267013184,2,0.018018018018018,0.53100021104335,0,0,-0.264905944837579,2,0.018018018018018,0.492921184295212,5,0.045045045045045,0.221067120443461,0,0,-0.276426496154812
"46",1965,59,"save your heart for me","gary lewis  the playboys",1,52,0.0192307692307692,8,0.153846153846154,0.691994462027142,0.895465627231502,"save your heart for me, 1965",3,0.0576923076923077,1.52469431260804,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"47",1965,60,"tired of waiting for you","the kinks",0,58,0,2,0.0344827586206897,-0.593199572184101,-0.325026576553969,"tired of waiting for you, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.0344827586206897,0.00123326950081682,0,0,-0.276426496154812
"48",1965,61,"count me in","gary lewis  the playboys",0,46,0,2,0.0434782608695652,-0.496344369605862,-0.325026576553969,"count me in, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"49",1965,62,"all day and all of the night","the kinks",0,50,0,4,0.08,-0.103112247138214,-0.325026576553969,"all day and all of the night, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.04,0.116064128110857,0,0,-0.276426496154812
"50",1965,64,"its not unusual","tom jones",0,32,0,3,0.09375,0.0449349656360647,-0.325026576553969,"its not unusual, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.0625,0.584358723379926,0,0,-0.276426496154812
"51",1965,65,"shes about a mover","sir douglas quintet",0,85,0,11,0.129411764705882,0.428907683259193,-0.325026576553969,"shes about a mover, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,2,0.0235294117647059,0.764343016105832,0,0,-0.716459596811933,0,0,-0.276426496154812
"52",1965,66,"shake","sam cooke",1,95,0.0105263157894737,9,0.0947368421052632,0.0555603636820656,0.343032313939131,"shake, 1965",1,0.0105263157894737,-0.102798619204798,0,0,-0.313124653299812,0,0,-0.264905944837579,2,0.0210526315789474,0.642368022863003,1,0.0105263157894737,-0.497374406042778,0,0,-0.276426496154812
"53",1965,67,"wonderful world","hermans hermits",0,89,0,10,0.112359550561798,0.245305299574695,-0.325026576553969,"wonderful world, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"54",1965,68,"nowhere to run","martha and the vandellas",0,74,0,14,0.189189189189189,1.07253539828308,-0.325026576553969,"nowhere to run, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,3,0.0405405405405405,0.127314448717922,0,0,-0.276426496154812
"55",1965,69,"heart full of soul","the yardbirds",0,34,0,7,0.205882352941176,1.25227186125518,-0.325026576553969,"heart full of soul, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,7,0.205882352941176,3.56858898734948,0,0,-0.276426496154812
"56",1965,70,"love potion no 9","the searchers",3,90,0.0333333333333333,7,0.0777777777777778,-0.127039069404764,1.79049324334085,"love potion no 9, 1965",0,0,-0.466015925875474,1,0.0111111111111111,0.207419013045138,0,0,-0.264905944837579,2,0.0222222222222222,0.699967325227672,0,0,-0.716459596811933,0,0,-0.276426496154812
"57",1965,71,"laurie strange things happen","dickey lee",0,62,0,2,0.032258064516129,-0.617153009380869,-0.325026576553969,"laurie strange things happen, 1965",2,0.032258064516129,0.647069368760469,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,3,0.0483870967741935,0.290625554304345,0,0,-0.276426496154812
"58",1965,72,"baby dont go","sonny  cher",0,64,0,13,0.203125,1.22258324906782,-0.325026576553969,"baby dont go, 1965",2,0.03125,0.612285453303096,1,0.015625,0.418889877497773,0,0,-0.264905944837579,1,0.015625,0.375071260326959,5,0.078125,0.909563303427891,0,0,-0.276426496154812
"59",1965,73,"it aint me babe","the turtles",0,64,0,0,0,-0.964477848734015,-0.325026576553969,"it aint me babe, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,2,0.03125,1.14456194035496,4,0.0625,0.584358723379926,0,0,-0.276426496154812
"60",1965,74,"tell her no","the zombies",0,41,0,9,0.219512195121951,1.39902532637642,-0.325026576553969,"tell her no, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,5,0.121951219512195,1.8217224913673,0,0,-0.276426496154812
"61",1965,75,"i go to pieces","peter and gordon",0,70,0,8,0.114285714285714,0.266044439259987,-0.325026576553969,"i go to pieces, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,1,0.0142857142857143,0.309114916324559,9,0.128571428571429,1.95950951901132,0,0,-0.276426496154812
"62",1965,76,"red roses for a blue lady","vic dana",0,111,0,0,0,-0.964477848734015,-0.325026576553969,"red roses for a blue lady, 1965",2,0.018018018018018,0.155707391849107,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.018018018018018,-0.341448909909775,0,0,-0.276426496154812
"63",1965,77,"dont just stand there","patty duke",0,55,0,4,0.0727272727272727,-0.18141821091965,-0.325026576553969,"dont just stand there, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,5,0.0909090909090909,1.17563977801259,0,0,-0.276426496154812
"64",1965,78,"the tracks of my tears","the miracles",1,50,0.02,4,0.08,-0.103112247138214,0.944285315382921,"the tracks of my tears, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,3,0.06,0.532325990572251,0,0,-0.276426496154812
"65",1965,79,"too many rivers","brenda lee",0,37,0,4,0.108108108108108,0.199529720990041,-0.325026576553969,"too many rivers, 1965",5,0.135135135135135,4.19690895705889,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"66",1965,80,"i like it like that","the dave clark five",0,28,0,0,0,-0.964477848734015,-0.325026576553969,"i like it like that, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,1,0.0357142857142857,0.026865157583415,0,0,-0.276426496154812
"67",1965,81,"little things","bobby goldsboro",0,37,0,9,0.243243243243243,1.65453918314511,-0.325026576553969,"little things, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"68",1965,82,"true love ways","peter and gordon",0,25,0,6,0.24,1.61961895605339,-0.325026576553969,"true love ways, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.08,0.948587853033646,0,0,-0.276426496154812
"69",1965,83,"its the same old song","four tops",0,72,0,11,0.152777777777778,0.6804911820913,-0.325026576553969,"its the same old song, 1965",2,0.0277777777777778,0.492474188949922,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,3,0.0416666666666667,0.150752616649306,0,0,-0.276426496154812
"70",1965,85,"hold what youve got","joe tex",0,65,0,12,0.184615384615385,1.02328892417937,-0.325026576553969,"hold what youve got, 1965",3,0.0461538461538462,1.12655226491134,0,0,-0.313124653299812,0,0,-0.264905944837579,1,0.0153846153846154,0.363232942172682,0,0,-0.716459596811933,0,0,-0.276426496154812
"71",1965,86,"we gotta get out of this place","the animals",0,125,0,5,0.04,-0.533795047936114,-0.325026576553969,"we gotta get out of this place, 1965",1,0.008,-0.18997077280576,0,0,-0.313124653299812,0,0,-0.264905944837579,2,0.016,0.393539036647631,2,0.016,-0.383450106842817,0,0,-0.276426496154812
"72",1965,87,"laugh laugh","the beau brummels",0,97,0,10,0.103092783505155,0.145529369817275,-0.325026576553969,"laugh laugh, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,9,0.0927835051546392,1.21465213625639,0,0,-0.276426496154812
"73",1965,88,"the last time","the rolling stones",0,42,0,1,0.0238095238095238,-0.708119038735265,-0.325026576553969,"the last time, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,4,0.0952380952380952,1.26573974824233,0,0,-0.276426496154812
"74",1965,89,"do you believe in magic","the lovin spoonful",1,82,0.0121951219512195,2,0.024390243902439,-0.701866384832856,0.448944089261208,"do you believe in magic, 1965",0,0,-0.466015925875474,1,0.0121951219512195,0.25820376098123,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.024390243902439,-0.208823179176086,0,0,-0.276426496154812
"75",1965,90,"all i really want to do","cher",0,79,0,10,0.126582278481013,0.398442406955544,-0.325026576553969,"all i really want to do, 1965",0,0,-0.466015925875474,1,0.0126582278481013,0.279899776713422,0,0,-0.264905944837579,1,0.0126582278481013,0.228965435005186,1,0.0126582278481013,-0.453002721836367,0,0,-0.276426496154812
"76",1965,91,"take me back","little anthony and the imperials",0,48,0,8,0.166666666666667,0.830033821257238,-0.325026576553969,"take me back, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,5,0.104166666666667,1.45157093684117,0,0,-0.276426496154812
"77",1965,92,"i want candy","the strangeloves",0,55,0,5,0.0909090909090909,0.0143466985339411,-0.325026576553969,"i want candy, 1965",2,0.0363636363636364,0.788734769895953,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,2,0.0363636363636364,0.0403801531178759,0,0,-0.276426496154812
"78",1965,93,"ooo baby baby","the miracles",0,61,0,19,0.311475409836066,2.38919969846275,-0.325026576553969,"ooo baby baby, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,4,0.0655737704918033,0.648333394864771,0,0,-0.276426496154812
"79",1965,94,"laugh at me","sonny bono",0,52,0,1,0.0192307692307692,-0.757418809888871,-0.325026576553969,"laugh at me, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,1,0.0192307692307692,1.17341879549687,0,0,-0.394419419701046,8,0.153846153846154,2.48555472981418,0,0,-0.276426496154812
"80",1965,95,"treat her right","roy head",0,37,0,3,0.0810810810810811,-0.0914721714409731,-0.325026576553969,"treat her right, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"81",1965,96,"the race is on","jack jones",0,84,0,2,0.0238095238095238,-0.708119038735265,-0.325026576553969,"the race is on, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,13,0.154761904761905,2.50461433890124,0,0,-0.276426496154812
"82",1965,98,"the boy from new york city","the ad libs",0,125,0,10,0.08,-0.103112247138214,-0.325026576553969,"the boy from new york city, 1965",1,0.008,-0.18997077280576,0,0,-0.313124653299812,0,0,-0.264905944837579,7,0.056,2.36343517751932,0,0,-0.716459596811933,0,0,-0.276426496154812
"83",1965,99,"keep searchin well follow the sun","del shannon",0,52,0,1,0.0192307692307692,-0.757418809888871,-0.325026576553969,"keep searchin well follow the sun, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,1,0.0192307692307692,-0.316207805983669,0,0,-0.276426496154812
"84",1965,100,"how sweet it is to be loved by you","marvin gaye",0,72,0,24,0.333333333333333,2.62454549124849,-0.325026576553969,"how sweet it is to be loved by you, 1965",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"85",1966,2,"cherish","the association",0,89,0,6,0.0674157303370786,-0.238607959748789,-0.325026576553969,"cherish, 1966",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"86",1966,3,"youre my soul and inspiration","the righteous brothers",0,77,0,10,0.12987012987013,0.433842933077351,-0.325026576553969,"youre my soul and inspiration, 1966",1,0.012987012987013,-0.0178906773856789,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,0,0,-0.716459596811933,0,0,-0.276426496154812
"87",1966,4,"reach out ill be there","the four tops",0,74,0,15,0.202702702702703,1.21803634449859,-0.325026576553969,"reach out ill be there, 1966",0,0,-0.466015925875474,0,0,-0.313124653299812,0,0,-0.264905944837579,0,0,-0.394419419701046,10,0.135135135135135,2.09612055495425,0,0,-0.276426496154812
